Date,PM2.5,PM10,NO2,O3
2022-05-26 23:00:00,16.16,32.41,27.74,55.8
2022-05-27 00:00:00,23.86,38.04,32.32,43.56
2022-05-27 01:00:00,33.05,63.69,21.82,47.39
2022-05-27 02:00:00,22.88,33.16,24.18,36.37
2022-05-27 03:00:00,27.92,31.84,14.87,42.18
2022-05-27 04:00:00,30.17,50.17,26.48,38.38
2022-05-27 05:00:00,22.6,34.14,21.21,21.15
2022-05-27 06:00:00,33.96,39.78,25.46,28.67
2022-05-27 07:00:00,24.6,30.92,30.83,18.94
2022-05-27 08:00:00,31.14,43.92,32.59,29.97
2022-05-27 09:00:00,43.0,81.25,24.28,18.74
2022-05-27 10:00:00,39.96,69.6,37.01,28.95
2022-05-27 11:00:00,36.79,56.09,34.05,33.83
2022-05-27 12:00:00,41.57,70.28,41.53,32.9
2022-05-27 13:00:00,38.26,44.9,43.1,41.29
2022-05-27 14:00:00,37.9,56.11,44.03,41.76
2022-05-27 15:00:00,40.49,67.99,28.67,53.28
2022-05-27 16:00:00,30.53,50.17,37.21,40.89
2022-05-27 17:00:00,33.2,48.81,26.36,48.3
2022-05-27 18:00:00,29.02,46.12,39.51,41.47
2022-05-27 19:00:00,19.31,33.6,38.77,52.71
2022-05-27 20:00:00,21.37,34.12,34.89,47.88
2022-05-27 21:00:00,34.64,62.32,26.32,46.17
2022-05-27 22:00:00,26.27,44.58,29.72,43.66
2022-05-27 23:00:00,15.22,28.45,23.0,47.77
2022-05-28 00:00:00,13.51,35.32,24.87,49.02
2022-05-28 01:00:00,22.35,42.38,23.74,46.75
2022-05-28 02:00:00,33.19,67.03,14.01,46.01
2022-05-28 03:00:00,23.97,32.98,20.16,41.78
2022-05-28 04:00:00,34.59,42.61,36.16,25.73
2022-05-28 05:00:00,30.79,48.15,25.32,24.94
2022-05-28 06:00:00,33.58,51.92,27.8,28.17
2022-05-28 07:00:00,24.81,51.37,28.4,26.76
2022-05-28 08:00:00,40.38,55.56,27.95,33.28
2022-05-28 09:00:00,34.4,54.41,31.73,23.78
2022-05-28 10:00:00,42.86,71.82,30.96,31.62
2022-05-28 11:00:00,33.59,54.55,22.83,28.54
2022-05-28 12:00:00,39.81,62.33,39.13,34.65
2022-05-28 13:00:00,40.59,67.81,43.86,38.45
2022-05-28 14:00:00,36.76,67.44,30.18,39.87
2022-05-28 15:00:00,,,,
2022-05-28 16:00:00,33.15,53.31,42.7,49.16
2022-05-28 17:00:00,28.93,39.76,30.39,54.47
2022-05-28 18:00:00,40.38,76.89,34.94,53.63
2022-05-28 19:00:00,34.98,47.34,53.19,37.91
2022-05-28 20:00:00,22.19,49.82,33.16,53.94
2022-05-28 21:00:00,28.51,56.36,28.79,58.56
2022-05-28 22:00:00,19.37,42.9,31.41,47.11
2022-05-28 23:00:00,15.92,30.95,29.64,57.0
2022-05-29 00:00:00,28.81,29.2,21.49,43.82
2022-05-29 01:00:00,12.66,11.94,15.52,41.96
2022-05-29 02:00:00,29.24,49.24,26.97,41.24
2022-05-29 03:00:00,23.44,32.09,27.92,30.59
2022-05-29 04:00:00,25.34,38.02,23.32,37.97
2022-05-29 05:00:00,31.0,54.5,33.98,36.98
2022-05-29 06:00:00,34.1,53.2,34.22,20.41
2022-05-29 07:00:00,27.72,34.6,32.32,24.4
2022-05-29 08:00:00,38.92,69.35,28.61,36.36
2022-05-29 09:00:00,36.95,63.24,21.1,32.11
2022-05-29 10:00:00,30.0,46.01,32.13,17.33
2022-05-29 11:00:00,37.32,65.4,25.06,36.4
2022-05-29 12:00:00,46.9,75.8,23.41,11.97
2022-05-29 13:00:00,48.4,88.09,39.03,39.81
2022-05-29 14:00:00,41.84,68.16,41.86,34.86
2022-05-29 15:00:00,29.13,57.19,26.04,46.64
2022-05-29 16:00:00,37.55,45.1,33.91,48.98
2022-05-29 17:00:00,37.79,64.13,34.16,51.41
2022-05-29 18:00:00,34.96,52.76,31.54,56.5
2022-05-29 19:00:00,33.25,46.33,24.66,51.51
2022-05-29 20:00:00,28.79,55.33,36.66,51.41
2022-05-29 21:00:00,24.52,46.34,21.69,60.07
2022-05-29 22:00:00,20.03,16.0,17.25,53.02
2022-05-29 23:00:00,11.5,24.12,18.89,47.19
2022-05-30 00:00:00,24.5,43.96,27.21,46.43
2022-05-30 01:00:00,23.86,32.39,22.87,42.29
2022-05-30 02:00:00,26.88,36.33,20.15,37.92
2022-05-30 03:00:00,16.78,14.13,26.84,38.78
2022-05-30 04:00:00,30.34,45.84,26.47,27.28
2022-05-30 05:00:00,40.72,63.74,14.22,38.52
2022-05-30 06:00:00,30.94,55.88,29.59,28.35
2022-05-30 07:00:00,32.17,53.62,34.35,14.49
2022-05-30 08:00:00,36.32,49.63,29.38,26.65
2022-05-30 09:00:00,48.32,79.22,30.38,19.93
2022-05-30 10:00:00,31.25,47.97,42.47,26.84
2022-05-30 11:00:00,39.41,55.58,30.69,28.48
2022-05-30 12:00:00,33.67,41.15,34.37,36.57
2022-05-30 13:00:00,34.91,60.86,37.45,40.12
2022-05-30 14:00:00,37.1,62.93,36.24,41.33
2022-05-30 15:00:00,44.21,75.19,34.43,55.34
2022-05-30 16:00:00,45.27,66.61,35.64,43.15
2022-05-30 17:00:00,35.23,57.73,42.09,58.8
2022-05-30 18:00:00,28.21,34.13,37.04,61.35
2022-05-30 19:00:00,43.35,61.47,31.18,56.51
2022-05-30 20:00:00,23.9,38.51,25.68,57.75
2022-05-30 21:00:00,21.38,36.31,24.79,60.19
2022-05-30 22:00:00,12.89,7.59,31.75,51.1
2022-05-30 23:00:00,31.12,41.33,17.79,47.57
2022-05-31 00:00:00,28.13,42.09,36.82,44.78
2022-05-31 01:00:00,37.1,67.03,24.05,45.64
2022-05-31 02:00:00,15.06,17.59,17.11,37.19
2022-05-31 03:00:00,33.41,54.59,25.11,31.78
2022-05-31 04:00:00,26.74,44.75,20.8,26.29
2022-05-31 05:00:00,33.09,50.94,23.66,23.49
2022-05-31 06:00:00,20.44,34.84,19.45,23.17
2022-05-31 07:00:00,41.2,55.16,27.25,21.81
2022-05-31 08:00:00,39.04,57.22,19.39,25.64
2022-05-31 09:00:00,35.75,68.67,28.55,20.85
2022-05-31 10:00:00,41.12,77.83,28.86,29.96
2022-05-31 11:00:00,33.46,60.27,31.73,41.2
2022-05-31 12:00:00,34.85,64.56,31.38,40.0
2022-05-31 13:00:00,35.27,41.82,35.97,29.75
2022-05-31 14:00:00,26.13,34.23,40.44,38.21
2022-05-31 15:00:00,41.15,63.35,37.6,36.26
2022-05-31 16:00:00,41.47,85.68,41.69,48.67
2022-05-31 17:00:00,28.18,42.59,31.75,52.12
2022-05-31 18:00:00,32.41,57.82,34.62,54.03
2022-05-31 19:00:00,26.66,45.68,33.37,48.19
2022-05-31 20:00:00,28.29,48.12,35.76,51.1
2022-05-31 21:00:00,20.9,33.25,24.79,60.22
2022-05-31 22:00:00,18.09,19.35,30.94,55.37
2022-05-31 23:00:00,28.91,24.64,21.47,45.4
2022-06-01 00:00:00,21.79,45.12,21.95,39.8
2022-06-01 01:00:00,34.58,50.4,22.41,43.45
2022-06-01 02:00:00,23.53,22.7,26.27,39.26
2022-06-01 03:00:00,18.96,33.84,18.77,28.4
2022-06-01 04:00:00,33.54,57.01,20.07,30.65
2022-06-01 05:00:00,31.89,57.17,22.53,26.49
2022-06-01 06:00:00,34.54,64.19,27.24,23.49
2022-06-01 07:00:00,39.39,55.67,23.77,22.94
2022-06-01 08:00:00,30.26,41.41,31.32,26.65
2022-06-01 09:00:00,35.07,53.56,29.76,26.05
2022-06-01 10:00:00,36.08,64.29,36.29,34.54
2022-06-01 11:00:00,30.16,31.43,34.56,30.58
2022-06-01 12:00:00,36.59,59.58,43.96,37.33
2022-06-01 13:00:00,45.92,80.93,36.4,28.18
2022-06-01 14:00:00,38.53,68.77,29.91,40.91
2022-06-01 15:00:00,27.76,50.08,34.73,41.65
2022-06-01 16:00:00,24.84,48.25,35.3,51.84
2022-06-01 17:00:00,42.24,45.6,29.7,52.13
2022-06-01 18:00:00,29.63,60.32,40.59,62.44
2022-06-01 19:00:00,24.22,41.4,30.0,48.9
2022-06-01 20:00:00,24.53,49.93,26.78,50.73
2022-06-01 21:00:00,15.66,15.65,29.35,56.54
2022-06-01 22:00:00,31.79,36.83,22.47,52.21
2022-06-01 23:00:00,20.09,46.44,30.59,44.95
2022-06-02 00:00:00,30.23,40.96,28.63,49.74
2022-06-02 01:00:00,22.61,33.69,24.86,40.91
2022-06-02 02:00:00,31.68,54.9,26.96,42.7
2022-06-02 03:00:00,25.91,47.64,21.71,25.92
2022-06-02 04:00:00,31.15,58.46,17.29,30.74
2022-06-02 05:00:00,32.27,53.42,24.13,30.33
2022-06-02 06:00:00,33.77,45.59,24.49,28.03
2022-06-02 07:00:00,34.19,60.35,18.26,29.71
2022-06-02 08:00:00,32.63,57.99,24.71,23.53
2022-06-02 09:00:00,47.18,60.96,25.4,28.2
2022-06-02 10:00:00,31.51,61.77,27.73,26.59
2022-06-02 11:00:00,37.78,40.55,40.91,33.79
2022-06-02 12:00:00,38.12,69.26,37.76,23.27
2022-06-02 13:00:00,40.17,59.2,40.62,20.49
2022-06-02 14:00:00,34.38,60.65,38.55,47.52
2022-06-02 15:00:00,37.57,64.2,41.21,40.47
2022-06-02 16:00:00,33.01,52.53,35.33,37.28
2022-06-02 17:00:00,22.61,39.78,41.82,49.64
2022-06-02 18:00:00,30.09,47.44,26.84,49.88
2022-06-02 19:00:00,21.35,39.88,31.21,56.7
2022-06-02 20:00:00,15.62,42.48,24.88,57.95
2022-06-02 21:00:00,25.19,29.58,34.66,51.98
2022-06-02 22:00:00,26.03,16.14,29.1,58.56
2022-06-02 23:00:00,25.46,37.41,31.69,43.34
2022-06-03 00:00:00,25.28,36.58,17.79,33.4
2022-06-03 01:00:00,10.56,13.87,21.19,44.77
2022-06-03 02:00:00,14.78,16.24,15.08,38.45
2022-06-03 03:00:00,36.06,64.68,26.01,24.75
2022-06-03 04:00:00,19.6,20.3,22.66,36.16
2022-06-03 05:00:00,31.47,53.96,29.54,19.2
2022-06-03 06:00:00,25.76,46.32,27.16,26.33
2022-06-03 07:00:00,32.43,54.42,17.8,30.11
2022-06-03 08:00:00,30.08,52.02,21.7,26.54
2022-06-03 09:00:00,38.9,69.84,31.96,26.71
2022-06-03 10:00:00,37.63,60.63,35.33,24.16
2022-06-03 11:00:00,34.92,53.09,23.16,30.4
2022-06-03 12:00:00,31.58,54.41,34.78,35.55
2022-06-03 13:00:00,39.21,67.54,30.71,32.25
2022-06-03 14:00:00,29.53,54.37,30.45,33.21
2022-06-03 15:00:00,38.1,47.26,32.52,48.61
2022-06-03 16:00:00,49.64,77.95,35.81,58.61
2022-06-03 17:00:00,40.05,55.56,30.71,59.57
2022-06-03 18:00:00,34.19,59.19,23.07,37.23
2022-06-03 19:00:00,27.29,49.48,32.13,62.0
2022-06-03 20:00:00,14.25,20.6,28.25,51.19
2022-06-03 21:00:00,16.29,20.23,23.76,65.29
2022-06-03 22:00:00,30.65,53.81,25.46,46.76
2022-06-03 23:00:00,17.41,26.79,24.02,43.84
2022-06-04 00:00:00,17.53,39.46,25.02,47.2
2022-06-04 01:00:00,21.01,47.79,22.96,41.47
2022-06-04 02:00:00,16.43,34.29,24.83,37.89
2022-06-04 03:00:00,16.71,28.6,23.96,41.78
2022-06-04 04:00:00,25.42,55.28,28.9,39.92
2022-06-04 05:00:00,22.31,37.62,33.68,23.73
2022-06-04 06:00:00,25.28,36.62,26.92,36.85
2022-06-04 07:00:00,27.11,37.97,25.34,18.13
2022-06-04 08:00:00,36.86,53.35,22.82,21.37
2022-06-04 09:00:00,33.99,54.34,34.78,40.71
2022-06-04 10:00:00,35.58,60.64,28.49,29.23
2022-06-04 11:00:00,41.04,54.34,45.98,25.45
2022-06-04 12:00:00,36.88,55.41,49.09,34.08
2022-06-04 13:00:00,35.79,58.96,34.73,40.35
2022-06-04 14:00:00,39.48,68.31,27.67,42.02
2022-06-04 15:00:00,39.39,62.82,39.06,51.56
2022-06-04 16:00:00,32.85,54.51,45.69,42.31
2022-06-04 17:00:00,32.28,41.74,27.68,46.68
2022-06-04 18:00:00,25.04,32.76,42.49,47.65
2022-06-04 19:00:00,22.49,35.5,22.31,49.5
2022-06-04 20:00:00,30.34,52.63,22.73,55.25
2022-06-04 21:00:00,26.74,44.64,29.99,48.11
2022-06-04 22:00:00,25.53,34.06,32.08,54.73
2022-06-04 23:00:00,23.69,36.0,25.43,54.4
2022-06-05 00:00:00,21.85,47.06,27.05,40.16
2022-06-05 01:00:00,26.03,46.0,29.73,40.1
2022-06-05 02:00:00,28.26,43.91,30.1,36.94
2022-06-05 03:00:00,29.39,38.81,21.09,34.8
2022-06-05 04:00:00,24.97,34.25,20.49,31.51
2022-06-05 05:00:00,35.83,57.38,31.03,34.83
2022-06-05 06:00:00,30.95,51.72,29.27,32.89
2022-06-05 07:00:00,35.44,61.23,31.39,20.66
2022-06-05 08:00:00,35.27,59.53,26.69,29.15
2022-06-05 09:00:00,36.71,55.78,34.74,33.76
2022-06-05 10:00:00,32.09,47.25,27.53,34.27
2022-06-05 11:00:00,41.51,82.79,35.48,30.62
2022-06-05 12:00:00,,,,
2022-06-05 13:00:00,35.05,45.75,36.39,27.7
2022-06-05 14:00:00,36.93,45.98,39.91,37.52
2022-06-05 15:00:00,32.55,49.26,30.69,34.92
2022-06-05 16:00:00,30.65,56.56,38.58,54.34
2022-06-05 17:00:00,40.91,60.85,34.35,49.02
2022-06-05 18:00:00,25.54,52.68,29.04,52.47
2022-06-05 19:00:00,,,,
2022-06-05 20:00:00,16.05,34.56,39.44,46.54
2022-06-05 21:00:00,19.37,24.93,28.1,58.76
2022-06-05 22:00:00,12.4,13.9,25.23,56.0
2022-06-05 23:00:00,25.64,41.75,20.04,56.21
2022-06-06 00:00:00,38.22,65.01,30.25,36.99
2022-06-06 01:00:00,19.49,29.76,29.26,51.79
2022-06-06 02:00:00,12.49,22.33,28.09,39.25
2022-06-06 03:00:00,29.16,51.37,23.9,40.78
2022-06-06 04:00:00,21.06,22.33,28.56,16.69
2022-06-06 05:00:00,35.15,53.51,21.64,31.85
2022-06-06 06:00:00,27.73,40.22,28.09,26.57
2022-06-06 07:00:00,27.7,40.56,28.18,24.19
2022-06-06 08:00:00,32.35,55.02,31.34,24.41
2022-06-06 09:00:00,39.63,59.36,22.49,21.93
2022-06-06 10:00:00,34.99,39.94,42.35,18.54
2022-06-06 11:00:00,34.17,52.78,42.34,21.81
2022-06-06 12:00:00,36.23,49.45,29.45,32.66
2022-06-06 13:00:00,29.52,51.2,38.68,43.99
2022-06-06 14:00:00,38.73,68.42,28.57,46.64
2022-06-06 15:00:00,24.36,21.57,36.21,45.26
2022-06-06 16:00:00,30.76,43.02,24.22,44.57
2022-06-06 17:00:00,36.05,60.5,32.78,62.98
2022-06-06 18:00:00,31.24,38.71,30.56,57.08
2022-06-06 19:00:00,30.89,55.69,37.34,58.06
2022-06-06 20:00:00,25.03,48.44,38.34,47.01
2022-06-06 21:00:00,30.78,47.96,36.9,56.02
2022-06-06 22:00:00,28.04,38.68,32.79,45.56
2022-06-06 23:00:00,24.37,20.51,26.17,63.1
2022-06-07 00:00:00,,,,
2022-06-07 01:00:00,26.04,57.69,26.12,40.24
2022-06-07 02:00:00,19.7,45.89,18.1,36.1
2022-06-07 03:00:00,15.55,23.31,29.93,33.9
2022-06-07 04:00:00,27.79,35.72,28.25,36.52
2022-06-07 05:00:00,30.47,55.46,29.44,29.41
2022-06-07 06:00:00,35.81,56.28,15.59,27.26
2022-06-07 07:00:00,25.72,44.98,30.71,29.83
2022-06-07 08:00:00,27.83,46.95,35.03,15.9
2022-06-07 09:00:00,37.68,61.04,31.48,30.0
2022-06-07 10:00:00,35.77,65.46,30.5,27.82
2022-06-07 11:00:00,25.68,49.61,27.43,25.18
2022-06-07 12:00:00,39.52,59.05,28.03,33.29
2022-06-07 13:00:00,25.88,34.02,36.57,36.8
2022-06-07 14:00:00,30.52,28.84,34.83,24.26
2022-06-07 15:00:00,43.03,66.08,34.55,52.13
2022-06-07 16:00:00,44.22,62.0,42.84,54.75
2022-06-07 17:00:00,24.04,41.82,27.96,42.77
2022-06-07 18:00:00,27.29,40.98,31.27,48.46
2022-06-07 19:00:00,27.45,42.1,40.02,62.61
2022-06-07 20:00:00,35.95,64.02,28.44,58.99
2022-06-07 21:00:00,20.65,36.22,28.78,56.82
2022-06-07 22:00:00,19.48,30.23,26.12,55.61
2022-06-07 23:00:00,30.83,62.82,29.29,52.85
2022-06-08 00:00:00,18.86,36.08,14.53,41.11
2022-06-08 01:00:00,25.72,37.82,23.19,40.49
2022-06-08 02:00:00,13.32,18.34,24.27,45.98
2022-06-08 03:00:00,22.43,42.19,19.21,40.06
2022-06-08 04:00:00,15.15,25.87,26.52,34.2
2022-06-08 05:00:00,20.71,24.16,29.69,25.51
2022-06-08 06:00:00,34.15,61.79,29.26,32.94
2022-06-08 07:00:00,30.88,59.47,37.34,19.71
2022-06-08 08:00:00,31.2,59.36,27.83,33.89
2022-06-08 09:00:00,30.27,60.78,34.05,21.16
2022-06-08 10:00:00,34.71,72.1,35.38,21.78
2022-06-08 11:00:00,38.64,75.67,33.06,29.57
2022-06-08 12:00:00,43.01,71.54,40.86,33.78
2022-06-08 13:00:00,21.09,32.07,37.24,36.7
2022-06-08 14:00:00,31.05,35.04,29.99,32.06
2022-06-08 15:00:00,35.72,57.24,39.55,46.41
2022-06-08 16:00:00,32.52,56.18,32.7,53.38
2022-06-08 17:00:00,33.6,54.11,32.63,50.12
2022-06-08 18:00:00,30.72,34.04,31.76,43.71
2022-06-08 19:00:00,25.21,38.04,35.23,53.22
2022-06-08 20:00:00,21.95,40.28,35.39,48.2
2022-06-08 21:00:00,21.98,26.96,27.65,42.9
2022-06-08 22:00:00,29.07,47.85,25.92,49.7
2022-06-08 23:00:00,,,,
2022-06-09 00:00:00,20.58,41.87,21.25,47.0
2022-06-09 01:00:00,22.33,49.42,19.47,42.24
2022-06-09 02:00:00,31.39,47.2,25.56,44.26
2022-06-09 03:00:00,21.49,35.86,23.67,39.78
2022-06-09 04:00:00,30.71,50.85,20.26,23.71
2022-06-09 05:00:00,34.27,60.03,26.52,40.61
2022-06-09 06:00:00,28.57,50.01,26.66,28.2
2022-06-09 07:00:00,29.76,59.02,15.74,30.95
2022-06-09 08:00:00,30.98,30.92,35.54,21.43
2022-06-09 09:00:00,33.08,56.26,36.61,13.78
2022-06-09 10:00:00,41.01,69.51,31.81,26.31
2022-06-09 11:00:00,38.07,59.02,36.01,22.78
2022-06-09 12:00:00,38.36,43.27,33.57,39.53
2022-06-09 13:00:00,29.93,47.4,27.77,27.62
2022-06-09 14:00:00,30.08,42.44,46.82,40.16
2022-06-09 15:00:00,47.47,89.38,39.54,47.48
2022-06-09 16:00:00,31.89,54.02,39.9,50.05
2022-06-09 17:00:00,26.38,35.84,32.82,47.6
2022-06-09 18:00:00,37.54,43.64,38.63,42.31
2022-06-09 19:00:00,28.57,50.44,24.7,45.45
2022-06-09 20:00:00,28.42,51.04,28.77,50.46
2022-06-09 21:00:00,22.47,34.22,32.15,46.03
2022-06-09 22:00:00,20.11,37.01,23.87,52.54
2022-06-09 23:00:00,20.21,29.55,30.31,46.03
2022-06-10 00:00:00,12.5,28.53,26.32,39.74
2022-06-10 01:00:00,20.54,40.8,25.25,35.35
2022-06-10 02:00:00,23.64,24.72,20.4,30.45
2022-06-10 03:00:00,34.24,43.62,26.23,35.78
2022-06-10 04:00:00,25.31,56.75,34.47,28.1
2022-06-10 05:00:00,12.72,27.81,26.63,29.55
2022-06-10 06:00:00,28.23,35.07,29.78,26.55
2022-06-10 07:00:00,47.3,63.12,31.96,24.29
2022-06-10 08:00:00,37.99,62.45,24.28,28.88
2022-06-10 09:00:00,29.59,38.2,30.89,16.67
2022-06-10 10:00:00,39.27,60.3,32.18,30.93
2022-06-10 11:00:00,32.07,50.93,23.62,31.75
2022-06-10 12:00:00,28.67,45.15,39.14,31.31
2022-06-10 13:00:00,34.43,64.1,31.14,31.27
2022-06-10 14:00:00,36.27,72.71,39.4,40.24
2022-06-10 15:00:00,23.22,33.32,32.01,46.57
2022-06-10 16:00:00,25.9,32.39,45.41,39.1
2022-06-10 17:00:00,30.93,52.59,32.85,54.27
2022-06-10 18:00:00,26.35,55.2,42.61,63.42
2022-06-10 19:00:00,29.09,43.32,30.69,54.1
2022-06-10 20:00:00,17.51,34.81,29.73,62.82
2022-06-10 21:00:00,27.42,37.18,36.28,57.34
2022-06-10 22:00:00,14.76,23.79,22.41,54.57
2022-06-10 23:00:00,30.92,40.18,26.01,46.4
2022-06-11 00:00:00,10.34,16.63,27.5,45.45
2022-06-11 01:00:00,14.35,22.03,26.22,38.0
2022-06-11 02:00:00,,,,
2022-06-11 03:00:00,32.96,66.97,23.73,31.65
2022-06-11 04:00:00,26.53,39.33,29.04,43.07
2022-06-11 05:00:00,29.94,31.91,26.64,32.02
2022-06-11 06:00:00,28.74,44.37,31.83,29.37
2022-06-11 07:00:00,24.55,41.67,30.41,17.57
2022-06-11 08:00:00,29.69,49.13,33.25,28.99
2022-06-11 09:00:00,27.02,41.97,37.22,24.19
2022-06-11 10:00:00,27.89,56.53,31.45,23.63
2022-06-11 11:00:00,38.77,63.13,39.77,25.46
2022-06-11 12:00:00,29.9,46.99,34.41,25.05
2022-06-11 13:00:00,38.28,55.03,28.79,36.18
2022-06-11 14:00:00,27.75,30.43,34.35,39.0
2022-06-11 15:00:00,36.07,60.35,32.18,36.0
2022-06-11 16:00:00,29.7,49.49,37.07,50.59
2022-06-11 17:00:00,39.15,54.16,32.81,63.38
2022-06-11 18:00:00,30.58,48.57,33.64,44.45
2022-06-11 19:00:00,33.98,53.22,36.62,53.81
2022-06-11 20:00:00,20.1,27.17,37.43,64.95
2022-06-11 21:00:00,23.31,30.96,29.91,49.82
2022-06-11 22:00:00,15.82,28.55,32.43,55.63
2022-06-11 23:00:00,18.43,27.67,24.87,52.96
2022-06-12 00:00:00,18.9,25.51,16.99,51.45
2022-06-12 01:00:00,16.39,19.33,18.31,54.88
2022-06-12 02:00:00,14.25,21.76,23.02,29.26
2022-06-12 03:00:00,14.34,30.33,28.18,37.26
2022-06-12 04:00:00,10.44,18.35,23.84,29.49
2022-06-12 05:00:00,20.07,30.21,31.69,29.15
2022-06-12 06:00:00,32.24,54.05,36.16,27.28
2022-06-12 07:00:00,20.95,44.44,24.01,23.75
2022-06-12 08:00:00,24.27,42.75,40.62,18.48
2022-06-12 09:00:00,44.88,73.88,23.38,19.4
2022-06-12 10:00:00,31.58,55.64,42.24,39.76
2022-06-12 11:00:00,38.13,59.74,34.08,21.1
2022-06-12 12:00:00,40.33,66.0,34.03,39.86
2022-06-12 13:00:00,40.18,60.37,35.76,29.91
2022-06-12 14:00:00,26.27,29.62,32.0,40.57
2022-06-12 15:00:00,32.74,55.13,43.3,55.69
2022-06-12 16:00:00,22.76,39.2,31.74,52.27
2022-06-12 17:00:00,45.22,70.05,31.42,41.98
2022-06-12 18:00:00,18.9,38.53,26.1,50.97
2022-06-12 19:00:00,20.12,26.41,27.9,54.33
2022-06-12 20:00:00,18.23,15.0,26.5,61.18
2022-06-12 21:00:00,13.84,16.56,24.61,54.77
2022-06-12 22:00:00,29.66,35.13,26.12,52.04
2022-06-12 23:00:00,35.28,59.15,20.18,60.93
2022-06-13 00:00:00,17.46,21.92,32.78,56.98
2022-06-13 01:00:00,12.66,28.14,23.44,48.07
2022-06-13 02:00:00,7.96,20.45,25.87,36.24
2022-06-13 03:00:00,21.19,26.51,28.51,20.21
2022-06-13 04:00:00,22.41,29.4,34.93,24.83
2022-06-13 05:00:00,22.33,40.01,30.31,20.13
2022-06-13 06:00:00,29.64,55.26,25.76,26.64
2022-06-13 07:00:00,32.75,36.31,23.08,31.14
2022-06-13 08:00:00,34.25,57.05,31.69,36.85
2022-06-13 09:00:00,32.07,33.73,36.86,33.15
2022-06-13 10:00:00,28.63,41.42,33.71,22.75
2022-06-13 11:00:00,40.03,72.8,34.57,30.92
2022-06-13 12:00:00,36.39,82.3,36.26,34.91
2022-06-13 13:00:00,41.37,64.28,26.45,26.76
2022-06-13 14:00:00,39.98,53.99,36.73,34.76
2022-06-13 15:00:00,25.44,36.59,39.46,41.3
2022-06-13 16:00:00,23.71,38.46,34.97,60.28
2022-06-13 17:00:00,25.85,36.0,39.86,52.93
2022-06-13 18:00:00,21.97,27.76,38.78,45.1
2022-06-13 19:00:00,30.77,45.82,29.03,51.94
2022-06-13 20:00:00,26.42,45.44,32.21,57.69
2022-06-13 21:00:00,29.25,45.45,28.66,52.98
2022-06-13 22:00:00,23.76,30.97,16.86,50.85
2022-06-13 23:00:00,21.84,29.58,24.82,55.0
2022-06-14 00:00:00,27.35,40.45,19.65,55.91
2022-06-14 01:00:00,23.24,29.19,24.87,51.18
2022-06-14 02:00:00,21.63,28.95,27.41,38.2
2022-06-14 03:00:00,31.38,55.35,23.12,35.13
2022-06-14 04:00:00,24.84,37.9,20.3,30.65
2022-06-14 05:00:00,24.25,24.78,26.93,35.73
2022-06-14 06:00:00,23.12,45.2,39.22,24.68
2022-06-14 07:00:00,34.44,58.43,17.59,13.97
2022-06-14 08:00:00,39.57,52.25,31.16,27.89
2022-06-14 09:00:00,33.5,50.68,28.83,28.69
2022-06-14 10:00:00,42.93,62.34,30.87,24.58
2022-06-14 11:00:00,24.06,43.91,33.72,40.51
2022-06-14 12:00:00,35.82,54.33,33.48,29.25
2022-06-14 13:00:00,35.64,56.44,38.8,44.62
2022-06-14 14:00:00,30.72,47.63,34.79,31.97
2022-06-14 15:00:00,48.11,65.13,24.99,45.54
2022-06-14 16:00:00,31.75,62.05,41.59,42.65
2022-06-14 17:00:00,27.77,49.74,39.89,50.17
2022-06-14 18:00:00,28.31,39.31,29.97,57.56
2022-06-14 19:00:00,14.06,24.03,31.8,51.07
2022-06-14 20:00:00,19.59,39.14,36.09,50.81
2022-06-14 21:00:00,28.39,45.87,33.61,53.15
2022-06-14 22:00:00,17.45,40.37,33.79,75.55
2022-06-14 23:00:00,15.45,48.06,27.63,51.82
2022-06-15 00:00:00,27.84,43.54,28.65,48.36
2022-06-15 01:00:00,28.3,40.62,31.25,46.49
2022-06-15 02:00:00,24.16,30.74,22.28,29.7
2022-06-15 03:00:00,19.6,13.65,26.41,41.64
2022-06-15 04:00:00,22.55,46.06,14.07,36.77
2022-06-15 05:00:00,21.09,30.92,17.86,18.69
2022-06-15 06:00:00,22.02,42.23,29.5,41.44
2022-06-15 07:00:00,23.79,46.68,31.71,25.53
2022-06-15 08:00:00,28.28,36.6,28.06,18.3
2022-06-15 09:00:00,27.43,36.45,28.52,27.39
2022-06-15 10:00:00,25.53,54.81,31.22,21.56
2022-06-15 11:00:00,37.03,58.69,35.2,19.73
2022-06-15 12:00:00,37.39,54.55,23.63,30.86
2022-06-15 13:00:00,45.92,65.11,38.12,34.75
2022-06-15 14:00:00,30.9,48.31,36.16,30.55
2022-06-15 15:00:00,35.42,68.73,37.03,39.2
2022-06-15 16:00:00,33.86,59.66,34.58,41.3
2022-06-15 17:00:00,28.53,47.11,27.33,48.46
2022-06-15 18:00:00,32.45,64.63,27.51,56.88
2022-06-15 19:00:00,30.57,60.07,39.17,55.34
2022-06-15 20:00:00,25.95,44.19,26.79,54.8
2022-06-15 21:00:00,20.79,55.48,32.49,43.54
2022-06-15 22:00:00,18.91,28.28,21.59,52.82
2022-06-15 23:00:00,12.05,28.07,25.68,44.08
2022-06-16 00:00:00,14.99,20.83,22.6,37.19
2022-06-16 01:00:00,16.36,33.4,22.77,49.15
2022-06-16 02:00:00,14.15,20.65,22.3,32.01
